ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
3000,2,60,125.0,100,100,16.05247449874878,17.788928747177124
3000,2,60,125.0,100,200,15.935222148895264,22.760714769363403
3000,2,60,125.0,100,300,16.49222445487976,28.142545700073242
3000,2,60,125.0,100,400,15.947243213653564,34.3991539478302
3000,2,60,125.0,100,500,16.119524478912354,39.014922857284546
3000,2,60,125.0,200,100,25.951321125030518,19.504084587097168
3000,2,60,125.0,200,200,27.471384286880493,26.375115871429443
3000,2,60,125.0,200,300,27.03926682472229,32.436338663101196
3000,2,60,125.0,200,400,28.555421590805054,38.01972961425781
3000,2,60,125.0,200,500,26.584432363510132,43.772737979888916
3000,2,60,125.0,300,100,36.11283230781555,20.73249912261963
3000,2,60,125.0,300,200,38.701765060424805,28.2233943939209
3000,2,60,125.0,300,300,39.0590980052948,38.455188274383545
3000,2,60,125.0,300,400,39.29280161857605,43.65769124031067
3000,2,60,125.0,300,500,40.61096930503845,48.32057762145996
3000,2,60,125.0,400,100,47.51547360420227,18.228246212005615
3000,2,60,125.0,400,200,48.50071573257446,28.529956579208374
3000,2,60,125.0,400,300,48.69209146499634,38.8058295249939
3000,2,60,125.0,400,400,50.99314761161804,49.13140892982483
3000,2,60,125.0,400,500,51.44600558280945,53.89391827583313
3000,2,60,125.0,500,100,59.4738826751709,20.249830722808838
3000,2,60,125.0,500,200,58.79443955421448,26.82765483856201
3000,2,60,125.0,500,300,60.7556631565094,36.398144245147705
3000,2,60,125.0,500,400,61.82449960708618,45.97283458709717
3000,2,60,125.0,500,500,61.90415954589844,53.49634671211243
3000,2,60,263.0,100,100,17.51557445526123,18.60811710357666
3000,2,60,263.0,100,200,17.418965339660645,23.724566221237183
3000,2,60,263.0,100,300,17.49731969833374,28.753180265426636
3000,2,60,263.0,100,400,16.990604162216187,34.82677507400513
3000,2,60,263.0,100,500,17.80077314376831,39.73932981491089
3000,2,60,263.0,200,100,28.660219430923462,21.373712062835693
3000,2,60,263.0,200,200,30.333635330200195,29.803131580352783
3000,2,60,263.0,200,300,29.98454761505127,34.774192094802856
3000,2,60,263.0,200,400,30.74846053123474,39.644604206085205
3000,2,60,263.0,200,500,30.73017644882202,45.55613660812378
3000,2,60,263.0,300,100,40.316999197006226,20.834992170333862
3000,2,60,263.0,300,200,41.78069353103638,30.021199226379395
3000,2,60,263.0,300,300,42.26599454879761,38.60400867462158
3000,2,60,263.0,300,400,43.86949944496155,44.472559690475464
3000,2,60,263.0,300,500,43.162150621414185,50.34975576400757
3000,2,60,263.0,400,100,51.64808392524719,18.50790500640869
3000,2,60,263.0,400,200,53.51152443885803,29.13934874534607
3000,2,60,263.0,400,300,53.82839584350586,40.75844407081604
3000,2,60,263.0,400,400,55.96128535270691,49.06588864326477
3000,2,60,263.0,400,500,56.72190523147583,57.879889249801636
3000,2,60,263.0,500,100,63.6652512550354,22.013043880462646
3000,2,60,263.0,500,200,65.10606551170349,28.032625198364258
3000,2,60,263.0,500,300,66.5928544998169,40.96640872955322
3000,2,60,263.0,500,400,66.44113636016846,46.174421310424805
3000,2,60,263.0,500,500,67.87680530548096,59.67271661758423
3000,2,60,491.0,100,100,17.795493125915527,19.540472507476807
3000,2,60,491.0,100,200,17.564079761505127,24.09736680984497
3000,2,60,491.0,100,300,17.61388611793518,29.58720588684082
3000,2,60,491.0,100,400,17.268739223480225,35.11348557472229
3000,2,60,491.0,100,500,17.278368949890137,40.51254749298096
3000,2,60,491.0,200,100,29.71735167503357,18.181617736816406
3000,2,60,491.0,200,200,30.826197147369385,30.641405820846558
3000,2,60,491.0,200,300,30.39483380317688,36.3542857170105
3000,2,60,491.0,200,400,29.94592595100403,40.89694833755493
3000,2,60,491.0,200,500,31.40189790725708,43.88196110725403
3000,2,60,491.0,300,100,41.524205446243286,22.3332941532135
3000,2,60,491.0,300,200,42.481417417526245,28.887837171554565
3000,2,60,491.0,300,300,43.70307493209839,37.920217514038086
3000,2,60,491.0,300,400,44.27044343948364,47.192169189453125
3000,2,60,491.0,300,500,44.11784911155701,50.65915536880493
3000,2,60,491.0,400,100,52.8031063079834,20.977214574813843
3000,2,60,491.0,400,200,54.08433794975281,29.24326491355896
3000,2,60,491.0,400,300,55.772400856018066,36.39133334159851
3000,2,60,491.0,400,400,56.35817885398865,47.35751485824585
3000,2,60,491.0,400,500,57.3903284072876,58.02268171310425
3000,2,60,491.0,500,100,64.78052687644958,20.684712886810303
3000,2,60,491.0,500,200,65.98843741416931,31.368833303451538
3000,2,60,491.0,500,300,67.01579761505127,39.78182005882263
3000,2,60,491.0,500,400,68.4165027141571,48.95118474960327
3000,2,60,491.0,500,500,69.2895131111145,55.97264099121094
3000,2,60,815.0,100,100,17.648507833480835,19.657952070236206
3000,2,60,815.0,100,200,17.841759204864502,24.743446588516235
3000,2,60,815.0,100,300,18.013442516326904,29.843299627304077
3000,2,60,815.0,100,400,18.237308263778687,34.35941815376282
3000,2,60,815.0,100,500,17.243714332580566,40.61250853538513
3000,2,60,815.0,200,100,29.55555820465088,20.222496271133423
3000,2,60,815.0,200,200,31.104260444641113,30.387732982635498
3000,2,60,815.0,200,300,30.421087741851807,34.96601343154907
3000,2,60,815.0,200,400,31.190098524093628,41.7284369468689
3000,2,60,815.0,200,500,30.85376739501953,47.630090951919556
3000,2,60,815.0,300,100,41.62726926803589,21.233171224594116
3000,2,60,815.0,300,200,42.97705125808716,28.532866954803467
3000,2,60,815.0,300,300,43.9762909412384,40.20567202568054
3000,2,60,815.0,300,400,44.612295627593994,46.238253593444824
3000,2,60,815.0,300,500,45.11633062362671,52.813464403152466
3000,2,60,815.0,400,100,53.92532205581665,19.9870285987854
3000,2,60,815.0,400,200,53.997820138931274,29.016509771347046
3000,2,60,815.0,400,300,56.155049562454224,39.332512855529785
3000,2,60,815.0,400,400,57.0389621257782,49.72373676300049
3000,2,60,815.0,400,500,58.34638237953186,58.382824659347534
3000,2,60,815.0,500,100,66.28687357902527,20.203941345214844
3000,2,60,815.0,500,200,65.67816877365112,27.713057041168213
3000,2,60,815.0,500,300,67.72744011878967,38.7486515045166
3000,2,60,815.0,500,400,68.5707733631134,46.83226799964905
3000,2,60,815.0,500,500,69.6061623096466,56.900649070739746
3000,3,40,125.0,100,100,14.440438747406006,15.355452060699463
3000,3,40,125.0,100,200,13.785506010055542,20.7351713180542
3000,3,40,125.0,100,300,14.354520559310913,26.232292413711548
3000,3,40,125.0,100,400,14.068515300750732,31.05759358406067
3000,3,40,125.0,100,500,14.214828491210938,36.56491231918335
3000,3,40,125.0,200,100,25.026052951812744,15.529474258422852
3000,3,40,125.0,200,200,25.122070789337158,24.26718306541443
3000,3,40,125.0,200,300,25.008046865463257,30.439531087875366
3000,3,40,125.0,200,400,25.14243197441101,35.89543604850769
3000,3,40,125.0,200,500,25.283382892608643,41.04780626296997
3000,3,40,125.0,300,100,36.339158058166504,15.550020933151245
3000,3,40,125.0,300,200,36.599390506744385,23.872615098953247
3000,3,40,125.0,300,300,37.06989026069641,32.90297770500183
3000,3,40,125.0,300,400,36.43281435966492,39.70153093338013
3000,3,40,125.0,300,500,35.95992183685303,44.24855947494507
3000,3,40,125.0,400,100,47.12117624282837,15.465271472930908
3000,3,40,125.0,400,200,46.95928764343262,24.33444309234619
3000,3,40,125.0,400,300,47.70896911621094,33.00152325630188
3000,3,40,125.0,400,400,47.59526300430298,40.99856734275818
3000,3,40,125.0,400,500,46.993967056274414,49.06696343421936
3000,3,40,125.0,500,100,57.37582278251648,15.984742641448975
3000,3,40,125.0,500,200,58.305598735809326,24.5225830078125
3000,3,40,125.0,500,300,58.486997842788696,32.874672174453735
3000,3,40,125.0,500,400,58.607081174850464,41.767138719558716
3000,3,40,125.0,500,500,58.20716047286987,50.5629780292511
3000,3,40,263.0,100,100,15.049283027648926,15.84853720664978
3000,3,40,263.0,100,200,14.910086631774902,21.39819645881653
3000,3,40,263.0,100,300,14.886078596115112,26.496105909347534
3000,3,40,263.0,100,400,15.196441888809204,32.40147829055786
3000,3,40,263.0,100,500,14.838022470474243,37.82708525657654
3000,3,40,263.0,200,100,26.452486991882324,15.805340051651001
3000,3,40,263.0,200,200,26.8590407371521,24.92111039161682
3000,3,40,263.0,200,300,26.722314834594727,31.1810564994812
3000,3,40,263.0,200,400,26.369786262512207,35.5738410949707
3000,3,40,263.0,200,500,26.64399242401123,41.036171674728394
3000,3,40,263.0,300,100,37.885486125946045,16.54533100128174
3000,3,40,263.0,300,200,38.73850703239441,26.082757234573364
3000,3,40,263.0,300,300,38.90030288696289,34.081939697265625
3000,3,40,263.0,300,400,38.727121353149414,41.15295600891113
3000,3,40,263.0,300,500,38.50598454475403,47.088374614715576
3000,3,40,263.0,400,100,49.4345440864563,15.914570093154907
3000,3,40,263.0,400,200,49.383546352386475,25.14806032180786
3000,3,40,263.0,400,300,50.25673031806946,34.60648536682129
3000,3,40,263.0,400,400,50.55825448036194,42.451016664505005
3000,3,40,263.0,400,500,50.890872955322266,49.94849610328674
3000,3,40,263.0,500,100,61.07186198234558,16.32604217529297
3000,3,40,263.0,500,200,61.056267976760864,25.017083168029785
3000,3,40,263.0,500,300,61.344404220581055,33.60665202140808
3000,3,40,263.0,500,400,61.878522872924805,41.42020797729492
3000,3,40,263.0,500,500,62.378052949905396,50.63328695297241
3000,3,40,491.0,100,100,15.417532444000244,16.227874279022217
3000,3,40,491.0,100,200,15.197525024414062,22.29707622528076
3000,3,40,491.0,100,300,14.870747566223145,26.074554443359375
3000,3,40,491.0,100,400,15.124362468719482,32.448429584503174
3000,3,40,491.0,100,500,15.025691986083984,37.320220708847046
3000,3,40,491.0,200,100,26.75771737098694,16.372404098510742
3000,3,40,491.0,200,200,27.2406108379364,25.902462005615234
3000,3,40,491.0,200,300,26.837503671646118,31.01707935333252
3000,3,40,491.0,200,400,27.679230451583862,37.395580768585205
3000,3,40,491.0,200,500,27.2655131816864,42.211023807525635
3000,3,40,491.0,300,100,38.3684515953064,17.5870463848114
3000,3,40,491.0,300,200,38.75077843666077,23.95689582824707
3000,3,40,491.0,300,300,39.89180135726929,34.55223035812378
3000,3,40,491.0,300,400,38.9068078994751,41.65025281906128
3000,3,40,491.0,300,500,39.27193641662598,46.98119926452637
3000,3,40,491.0,400,100,49.82531714439392,16.640450477600098
3000,3,40,491.0,400,200,49.975380659103394,25.636383771896362
3000,3,40,491.0,400,300,50.61416244506836,33.30802893638611
3000,3,40,491.0,400,400,51.12580728530884,42.16130971908569
3000,3,40,491.0,400,500,51.758397340774536,50.611194372177124
3000,3,40,491.0,500,100,61.417362213134766,16.77434468269348
3000,3,40,491.0,500,200,61.88878345489502,25.798036098480225
3000,3,40,491.0,500,300,62.31262278556824,33.62441921234131
3000,3,40,491.0,500,400,63.152865409851074,42.352176904678345
3000,3,40,491.0,500,500,63.16939973831177,49.925713777542114
3000,3,40,815.0,100,100,15.452583312988281,16.13379144668579
3000,3,40,815.0,100,200,15.158555269241333,22.14948010444641
3000,3,40,815.0,100,300,15.247735738754272,26.59168291091919
3000,3,40,815.0,100,400,15.002179861068726,32.54058337211609
3000,3,40,815.0,100,500,15.094679594039917,37.843562841415405
3000,3,40,815.0,200,100,26.927844285964966,16.960579872131348
3000,3,40,815.0,200,200,27.456548929214478,25.541419744491577
3000,3,40,815.0,200,300,27.145068883895874,31.812776803970337
3000,3,40,815.0,200,400,27.216500520706177,36.459287881851196
3000,3,40,815.0,200,500,27.002647161483765,41.81888818740845
3000,3,40,815.0,300,100,38.56080198287964,16.973925828933716
3000,3,40,815.0,300,200,39.15727758407593,24.70428729057312
3000,3,40,815.0,300,300,39.41663694381714,34.10627794265747
3000,3,40,815.0,300,400,39.62819981575012,41.43185329437256
3000,3,40,815.0,300,500,39.22802400588989,46.71038508415222
3000,3,40,815.0,400,100,50.401710748672485,17.06493902206421
3000,3,40,815.0,400,200,50.5214056968689,25.2362060546875
3000,3,40,815.0,400,300,51.06497240066528,33.16600823402405
3000,3,40,815.0,400,400,51.3989782333374,42.62454175949097
3000,3,40,815.0,400,500,51.181742429733276,52.32623076438904
3000,3,40,815.0,500,100,61.696821451187134,16.31852412223816
3000,3,40,815.0,500,200,61.94300961494446,26.024118185043335
3000,3,40,815.0,500,300,62.64726805686951,31.872220754623413
3000,3,40,815.0,500,400,63.24898433685303,42.53366255760193
3000,3,40,815.0,500,500,63.395628690719604,52.24175000190735
3000,3,50,125.0,100,100,14.078470945358276,16.1539044380188
3000,3,50,125.0,100,200,14.249730587005615,21.34348177909851
3000,3,50,125.0,100,300,14.22082805633545,26.89812469482422
3000,3,50,125.0,100,400,14.068475246429443,31.980868577957153
3000,3,50,125.0,100,500,13.961318731307983,38.0344614982605
3000,3,50,125.0,200,100,25.392709970474243,16.66125249862671
3000,3,50,125.0,200,200,25.46422266960144,25.23286485671997
3000,3,50,125.0,200,300,25.000762224197388,30.792389154434204
3000,3,50,125.0,200,400,25.252152681350708,35.551132678985596
3000,3,50,125.0,200,500,25.23883295059204,41.559300661087036
3000,3,50,125.0,300,100,35.409119844436646,15.996841669082642
3000,3,50,125.0,300,200,36.139589071273804,25.18165349960327
3000,3,50,125.0,300,300,36.398749589920044,33.39765763282776
3000,3,50,125.0,300,400,36.40929102897644,41.320594787597656
3000,3,50,125.0,300,500,35.711535930633545,46.52123951911926
3000,3,50,125.0,400,100,47.44527506828308,16.447574138641357
3000,3,50,125.0,400,200,46.84807848930359,23.93518376350403
3000,3,50,125.0,400,300,47.38593316078186,34.79937219619751
3000,3,50,125.0,400,400,47.17352890968323,43.40711688995361
3000,3,50,125.0,400,500,47.210973501205444,50.73808574676514
3000,3,50,125.0,500,100,57.601176023483276,17.304423332214355
3000,3,50,125.0,500,200,58.00264096260071,25.449474573135376
3000,3,50,125.0,500,300,58.08497595787048,33.57409405708313
3000,3,50,125.0,500,400,58.06874179840088,43.75280523300171
3000,3,50,125.0,500,500,58.38951659202576,51.925859451293945
3000,3,50,263.0,100,100,15.444094896316528,16.10441303253174
3000,3,50,263.0,100,200,15.066744327545166,22.298326015472412
3000,3,50,263.0,100,300,14.946733474731445,27.748177766799927
3000,3,50,263.0,100,400,14.756534099578857,32.046403646469116
3000,3,50,263.0,100,500,15.042748212814331,37.92299294471741
3000,3,50,263.0,200,100,26.685733795166016,16.707995414733887
3000,3,50,263.0,200,200,27.29611897468567,25.461469173431396
3000,3,50,263.0,200,300,26.87464737892151,32.038273334503174
3000,3,50,263.0,200,400,27.08159852027893,38.01264834403992
3000,3,50,263.0,200,500,26.554960250854492,42.3456654548645
3000,3,50,263.0,300,100,37.871925830841064,16.475706338882446
3000,3,50,263.0,300,200,38.50030469894409,25.79132103919983
3000,3,50,263.0,300,300,39.02987766265869,34.35397219657898
3000,3,50,263.0,300,400,38.92615079879761,42.12758827209473
3000,3,50,263.0,300,500,39.50979542732239,47.44961166381836
3000,3,50,263.0,400,100,49.535510301589966,17.077314376831055
3000,3,50,263.0,400,200,49.93960404396057,26.822423219680786
3000,3,50,263.0,400,300,49.89958429336548,33.74987483024597
3000,3,50,263.0,400,400,50.735283613204956,44.48158264160156
3000,3,50,263.0,400,500,50.61981725692749,53.42970943450928
