ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
6000,4,40,491.0,3,2,3.519984245300293,6.325632333755493
6000,4,40,491.0,3,3,3.154007911682129,6.3098626136779785
6000,4,40,491.0,3,4,3.3250019550323486,6.359150409698486
6000,4,40,491.0,3,5,3.331043243408203,6.397005558013916
6000,4,40,491.0,4,1,3.6451330184936523,5.624621152877808
6000,4,40,491.0,4,2,3.5409462451934814,6.102356910705566
6000,4,40,491.0,4,3,3.6649346351623535,6.294636964797974
6000,4,40,491.0,4,4,3.4357059001922607,6.315280914306641
6000,4,40,491.0,4,5,3.5781450271606445,6.415139198303223
6000,4,40,491.0,5,1,3.470242738723755,6.235666990280151
6000,4,40,491.0,5,2,3.712909460067749,5.735710382461548
6000,4,40,491.0,5,3,3.4732182025909424,6.305995941162109
6000,4,40,491.0,5,4,3.6994173526763916,6.350749731063843
6000,4,40,491.0,5,5,3.5170204639434814,6.24898624420166
6000,4,40,491.0,1,1,3.415818452835083,6.139570236206055
6000,4,40,491.0,1,2,3.0508925914764404,6.206127643585205
6000,4,40,491.0,1,3,3.1433475017547607,5.595568418502808
6000,4,40,491.0,1,4,3.096637725830078,6.235322713851929
6000,4,40,491.0,1,5,3.195967197418213,6.056949138641357
6000,4,40,491.0,2,1,3.3203797340393066,5.573132753372192
6000,4,40,491.0,2,2,3.158525228500366,6.279177904129028
6000,4,40,491.0,2,3,3.2710349559783936,6.236137390136719
6000,4,40,491.0,2,4,3.122098207473755,6.19717264175415
6000,4,40,491.0,2,5,3.2667250633239746,5.688229560852051
6000,4,40,491.0,3,1,3.3443148136138916,6.120007514953613
6000,4,40,491.0,3,2,3.5686700344085693,6.143783330917358
6000,4,40,491.0,3,3,3.3444371223449707,6.415103197097778
6000,4,40,491.0,3,4,3.4863312244415283,6.266219854354858
6000,4,40,491.0,3,5,3.1698169708251953,6.276977777481079
6000,4,40,491.0,4,1,3.6829593181610107,6.330047845840454
6000,4,40,491.0,4,2,3.5995116233825684,5.697746992111206
6000,4,40,491.0,4,3,3.332554578781128,6.360615968704224
6000,4,40,491.0,4,4,3.56524395942688,6.3077473640441895
6000,4,40,491.0,4,5,3.468815803527832,6.232797145843506
6000,4,40,491.0,5,1,3.7102670669555664,6.17313027381897
6000,4,40,491.0,5,2,3.5522727966308594,6.401673316955566
6000,4,40,491.0,5,3,3.712463855743408,6.2639851570129395
6000,4,40,491.0,5,4,3.5886902809143066,6.260436296463013
6000,4,40,491.0,5,5,3.6737842559814453,6.353742837905884
6000,4,40,491.0,1,1,3.0352823734283447,6.166527271270752
6000,4,40,491.0,1,2,3.2222065925598145,5.594412088394165
6000,4,40,491.0,1,3,3.106389045715332,6.228034734725952
6000,4,40,491.0,1,4,3.2261130809783936,6.40290904045105
6000,4,40,491.0,1,5,3.1249563694000244,6.398945569992065
6000,4,40,491.0,2,1,3.3713083267211914,5.501343727111816
6000,4,40,491.0,2,2,3.3991098403930664,5.5961594581604
6000,4,40,491.0,2,3,3.3734288215637207,6.173930883407593
6000,4,40,491.0,2,4,3.1005191802978516,6.122735500335693
6000,4,40,491.0,2,5,3.3202667236328125,6.274885654449463
6000,4,40,491.0,3,1,3.3408825397491455,6.27539849281311
6000,4,40,491.0,3,2,3.4187161922454834,6.147503852844238
6000,4,40,491.0,3,3,3.224716901779175,6.30580735206604
6000,4,40,491.0,3,4,3.4250447750091553,6.27473521232605
6000,4,40,491.0,3,5,3.2186105251312256,6.362616539001465
6000,4,40,491.0,4,1,3.696002960205078,5.660183429718018
6000,4,40,491.0,4,2,3.4072182178497314,6.196725130081177
6000,4,40,491.0,4,3,3.5795061588287354,6.274983167648315
6000,4,40,491.0,4,4,3.490673780441284,6.277508020401001
6000,4,40,491.0,4,5,3.6019160747528076,6.202414274215698
6000,4,40,491.0,5,1,3.525967597961426,6.4142842292785645
6000,4,40,491.0,5,2,3.683880567550659,5.727068662643433
6000,4,40,491.0,5,3,3.6879680156707764,6.383192777633667
6000,4,40,491.0,5,4,3.7318286895751953,6.338818073272705
6000,4,40,491.0,5,5,3.6014084815979004,6.260628700256348
6000,4,40,491.0,1,1,3.231196880340576,5.461752414703369
6000,4,40,491.0,1,2,3.0933685302734375,6.198489665985107
6000,4,40,491.0,1,3,3.2339766025543213,6.302351236343384
6000,4,40,491.0,1,4,3.0892632007598877,6.4192047119140625
6000,4,40,491.0,1,5,3.330045461654663,6.323756456375122
6000,4,40,491.0,2,1,3.2738912105560303,5.798421144485474
6000,4,40,491.0,2,2,3.2811279296875,5.541478157043457
6000,4,40,491.0,2,3,3.185636043548584,6.228652715682983
6000,4,40,491.0,2,4,3.3599839210510254,6.35000467300415
6000,4,40,491.0,2,5,3.272369623184204,6.098363637924194
6000,4,40,491.0,3,1,3.434187412261963,5.722578763961792
6000,4,40,491.0,3,2,3.3700063228607178,6.21454644203186
6000,4,40,491.0,3,3,3.451892375946045,5.633331537246704
6000,4,40,491.0,3,4,3.380892038345337,6.355059623718262
6000,4,40,491.0,3,5,3.437748670578003,6.2472522258758545
6000,4,40,491.0,4,1,3.475271701812744,6.3645055294036865
6000,4,40,491.0,4,2,3.7040538787841797,6.365665912628174
6000,4,40,491.0,4,3,3.3883113861083984,6.2196574211120605
6000,4,40,491.0,4,4,3.7758798599243164,6.213166236877441
6000,4,40,491.0,4,5,3.243147134780884,6.246250629425049
6000,4,40,491.0,5,1,3.7100234031677246,5.959266185760498
6000,4,40,491.0,5,2,3.5723652839660645,6.235512018203735
6000,4,40,491.0,5,3,3.7839407920837402,6.287384986877441
6000,4,40,491.0,5,4,3.474256753921509,6.35226035118103
6000,4,40,491.0,5,5,3.788907766342163,6.351730108261108
